Trial,Stimulus 1 value,Stimulus 1 std,Stimulus 2 value,Stimulus 2 std
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
200,-2.7040000000000006,0.0,-0.1,0.0
201,-2.7040000000000006,0.5,-0.1,0.0
202,-2.7040000000000006,1.0,-0.1,0.0
203,-2.7040000000000006,1.5,-0.1,0.0
204,-2.7040000000000006,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
205,-2.62,0.0,-0.1,0.0
206,-2.62,0.5,-0.1,0.0
207,-2.62,1.0,-0.1,0.0
208,-2.62,1.5,-0.1,0.0
209,-2.62,2.0,-0.1,0.0
